job_id,job_title,salary_usd,salary_currency,experience_level,employment_type,company_location,company_size,employee_residence,remote_ratio,required_skills,education_required,years_experience,industry,posting_date,application_deadline,job_description_length,benefits_score,company_name
AI00410,Data Engineer,72594,USD,MI,PT,India,M,India,100,"Linux, PyTorch, Git, GCP, Java",Associate,3,Manufacturing,31/10/2024,18/11/2024,1829,7,Quantum Computing Inc
AI00411,Head of AI,119767,USD,SE,FL,Australia,L,United States,100,"Git, Linux, Python",Bachelor,5,Energy,12/10/2024,26/11/2024,1702,9.6,Predictive Systems
AI00412,Machine Learning Researcher,141385,USD,EX,CT,Japan,S,Japan,0,"PyTorch, Spark, SQL",Master,15,Energy,09/03/2025,26/04/2025,1804,6.9,Neural Networks Co
AI00413,Autonomous Systems Engineer,231393,USD,EX,FT,Canada,L,Canada,0,"PyTorch, Java, Tableau, GCP, Azure",Bachelor,12,Manufacturing,26/01/2025,03/04/2025,861,8.9,Future Systems
AI00414,AI Software Engineer,58405,EUR,EN,FT,France,L,France,100,"NLP, Python, Scala",PhD,1,Media,18/02/2025,26/03/2025,783,9.2,Autonomous Tech
AI00415,Robotics Engineer,60440,USD,EN,PT,India,L,India,0,"Docker, MLOps, Python, Spark, NLP",Associate,1,Real Estate,15/04/2025,31/05/2025,1122,7.6,Algorithmic Solutions
AI00416,Head of AI,195647,USD,SE,FL,Denmark,L,Germany,100,"SQL, Java, Linux",Associate,9,Energy,07/08/2024,07/09/2024,1794,7,Cloud AI Solutions
AI00417,Data Analyst,298418,USD,EX,FL,Denmark,L,Denmark,0,"Python, TensorFlow, AWS, MLOps",Master,12,Media,11/05/2024,23/07/2024,1438,8.3,Cloud AI Solutions
AI00418,Research Scientist,182777,USD,SE,FL,Norway,M,Norway,50,"Kubernetes, Spark, PyTorch",PhD,6,Consulting,31/01/2025,02/04/2025,2238,5.8,Predictive Systems
AI00419,AI Research Scientist,87006,EUR,MI,PT,Germany,M,Germany,50,"R, NLP, Python",Master,3,Telecommunications,08/01/2024,24/02/2024,758,9.9,Cloud AI Solutions
AI00420,Machine Learning Engineer,69827,GBP,EN,CT,United Kingdom,L,United Kingdom,0,"SQL, Computer Vision, AWS, PyTorch, GCP",Master,1,Finance,11/10/2024,26/10/2024,1069,9.7,Cloud AI Solutions
AI00421,NLP Engineer,206945,EUR,EX,PT,Germany,S,Germany,100,"GCP, Linux, Python, TensorFlow, Java",Bachelor,12,Energy,10/04/2025,13/06/2025,1994,5.9,Future Systems
AI00422,Autonomous Systems Engineer,99795,USD,EN,FL,Switzerland,M,Switzerland,100,"Hadoop, Deep Learning, Statistics, Azure",Bachelor,1,Telecommunications,20/05/2024,11/06/2024,517,6.9,Algorithmic Solutions
AI00423,AI Software Engineer,114667,USD,MI,PT,Denmark,S,Denmark,0,"Git, SQL, Python, TensorFlow",Bachelor,4,Consulting,08/04/2025,21/05/2025,1607,5.9,Autonomous Tech
AI00424,Robotics Engineer,128576,USD,MI,PT,Denmark,L,Denmark,50,"Hadoop, PyTorch, Linux",Associate,4,Automotive,04/10/2024,28/11/2024,1102,9.4,Neural Networks Co
AI00425,ML Ops Engineer,60097,EUR,EN,PT,Germany,S,Germany,0,"Spark, Hadoop, GCP, Deep Learning, Statistics",Master,1,Telecommunications,30/09/2024,30/11/2024,2223,6.3,AI Innovations
AI00426,Autonomous Systems Engineer,101978,USD,MI,FT,United States,S,United States,0,"Java, GCP, SQL, MLOps",Master,3,Media,15/06/2024,17/07/2024,992,8.9,Cognitive Computing
AI00427,AI Research Scientist,353726,USD,EX,CT,Switzerland,M,Switzerland,100,"Kubernetes, Java, Scala, Computer Vision",PhD,13,Manufacturing,25/10/2024,20/12/2024,761,5.2,DeepTech Ventures
AI00428,AI Architect,95186,USD,EX,FT,Austria,S,Germany,100,"PyTorch, Kubernetes, Linux, Computer Vision",Master,18,Retail,02/11/2024,09/12/2024,1301,7.1,Future Systems
AI00429,AI Specialist,133855,USD,SE,FL,Singapore,S,Singapore,0,"SQL, Python, GCP, R",PhD,8,Gaming,02/09/2024,17/09/2024,1070,7.8,Digital Transformation LLC
AI00430,Head of AI,162221,USD,SE,FL,Australia,L,Australia,50,"MLOps, R, Tableau",PhD,9,Energy,15/10/2024,06/11/2024,1439,8.2,Autonomous Tech
AI00431,ML Ops Engineer,124709,USD,EX,FT,Canada,S,Canada,100,"Docker, Python, TensorFlow, Statistics, PyTorch",Bachelor,19,Energy,27/06/2024,03/09/2024,1871,8.4,DataVision Ltd
AI00432,Data Scientist,58778,EUR,EN,PT,France,M,France,50,"PyTorch, Kubernetes, Mathematics, GCP, Linux",Associate,0,Automotive,27/11/2024,07/01/2025,2003,5.5,Smart Analytics
AI00433,AI Consultant,59227,USD,MI,FL,Finland,S,Finland,50,"Java, PyTorch, TensorFlow",Bachelor,3,Consulting,27/03/2025,26/05/2025,935,5.8,Future Systems
AI00434,NLP Engineer,191741,USD,EX,CT,China,L,China,0,"SQL, R, Linux, AWS, TensorFlow",PhD,11,Transportation,13/11/2024,21/12/2024,2408,5.7,AI Innovations
AI00435,Computer Vision Engineer,125762,USD,EX,FL,Japan,M,Japan,0,"NLP, R, Hadoop, TensorFlow, Spark",Bachelor,14,Manufacturing,02/06/2024,14/07/2024,1409,5.3,DataVision Ltd
AI00436,AI Software Engineer,100678,USD,MI,FT,United States,S,United States,100,"Deep Learning, Hadoop, R",PhD,4,Automotive,09/01/2024,18/02/2024,617,6.5,AI Innovations
AI00437,Machine Learning Engineer,117568,USD,SE,PT,Israel,L,Switzerland,100,"Python, Spark, Docker, AWS",Master,9,Telecommunications,12/06/2024,10/07/2024,1270,7.7,DeepTech Ventures
AI00438,Autonomous Systems Engineer,134632,USD,EX,PT,China,S,China,100,"Scala, Python, NLP",PhD,17,Gaming,14/04/2024,25/06/2024,577,6.4,Autonomous Tech
AI00439,Robotics Engineer,106560,USD,MI,CT,Switzerland,S,Germany,50,"PyTorch, Deep Learning, Computer Vision, NLP",Associate,2,Telecommunications,12/10/2024,03/12/2024,926,5.4,Cognitive Computing
AI00440,AI Software Engineer,94044,USD,EN,PT,United States,L,United States,100,"Docker, TensorFlow, AWS",PhD,1,Healthcare,18/02/2024,30/04/2024,1367,8.4,Autonomous Tech
AI00441,AI Research Scientist,79076,USD,SE,FT,Japan,M,Japan,50,"SQL, Git, Statistics, PyTorch, Java",Associate,6,Government,27/01/2024,19/02/2024,1566,7,Predictive Systems
AI00442,AI Software Engineer,198743,USD,EX,FL,Canada,M,United States,50,"Git, Azure, Java",Master,19,Manufacturing,11/11/2024,09/01/2025,770,9,Cloud AI Solutions
AI00443,Deep Learning Engineer,97175,USD,SE,FT,Japan,M,Germany,50,"Java, Linux, Data Visualization, R",Master,8,Telecommunications,02/08/2024,18/09/2024,1440,9.9,Algorithmic Solutions
AI00444,AI Architect,64832,USD,MI,PT,Austria,S,Germany,50,"Java, Python, Data Visualization, Kubernetes",Associate,2,Consulting,10/12/2024,11/02/2025,2357,6.4,Autonomous Tech
AI00445,Data Engineer,143835,USD,SE,FL,Singapore,S,Australia,50,"Python, TensorFlow, Computer Vision, Hadoop, Kubernetes",Associate,5,Education,27/11/2024,12/01/2025,915,6,AI Innovations
AI00446,Data Scientist,181246,USD,SE,CT,Denmark,M,France,0,"TensorFlow, Python, Tableau, Hadoop",PhD,9,Manufacturing,06/08/2024,23/08/2024,981,8.1,Smart Analytics
AI00447,Principal Data Scientist,46950,USD,MI,FL,Ireland,S,Sweden,100,"Docker, SQL, GCP, Scala, Git",Bachelor,2,Government,03/02/2025,07/04/2025,2143,8.4,Cognitive Computing
AI00448,AI Consultant,84808,USD,SE,CT,Japan,S,Japan,0,"Java, Hadoop, AWS, Mathematics, Deep Learning",PhD,7,Consulting,11/02/2025,09/03/2025,2447,6.6,Cognitive Computing
AI00449,AI Architect,153304,USD,SE,FL,Singapore,L,Canada,0,"Linux, AWS, Git, Python",PhD,7,Real Estate,08/04/2024,31/05/2024,891,7.6,Digital Transformation LLC
AI00450,Data Analyst,187668,USD,EX,PT,Singapore,M,Singapore,0,"Python, Data Visualization, Mathematics",Master,14,Manufacturing,14/05/2024,24/07/2024,1120,8.8,DataVision Ltd
AI00451,AI Specialist,72769,USD,MI,CT,Ireland,M,Finland,50,"Python, TensorFlow, Linux, Java, Kubernetes",Associate,4,Transportation,17/07/2024,29/08/2024,2306,8.7,Autonomous Tech
AI00452,Research Scientist,222757,USD,EX,FT,Singapore,S,Norway,0,"Docker, Git, MLOps",Master,10,Real Estate,22/12/2024,02/02/2025,1550,6.7,Neural Networks Co
AI00453,Data Engineer,160302,USD,EX,PT,Norway,S,Norway,0,"Mathematics, Scala, NLP, SQL",PhD,11,Retail,18/04/2025,28/06/2025,1348,9.7,Advanced Robotics
AI00454,NLP Engineer,78913,USD,MI,CT,India,L,India,100,"PyTorch, Scala, Python",Bachelor,2,Energy,24/03/2024,27/05/2024,1894,6.1,AI Innovations
AI00455,Research Scientist,226519,EUR,EX,FL,Netherlands,M,France,50,"AWS, Mathematics, NLP, Linux",Master,18,Telecommunications,14/07/2024,20/08/2024,1874,8.9,Autonomous Tech
AI00456,Research Scientist,175559,USD,SE,FL,Denmark,M,Denmark,0,"SQL, Data Visualization, MLOps, Java",Bachelor,8,Telecommunications,15/02/2025,10/03/2025,921,9.5,Cloud AI Solutions
AI00457,Computer Vision Engineer,141569,USD,SE,FL,Canada,M,Canada,50,"Azure, Kubernetes, Docker, Computer Vision, Spark",Associate,6,Government,12/12/2024,18/01/2025,1718,9.1,Predictive Systems
AI00458,NLP Engineer,164894,EUR,SE,FT,France,L,France,100,"Kubernetes, Scala, Mathematics, NLP",Associate,7,Finance,17/02/2025,23/04/2025,1932,9.7,Predictive Systems
AI00459,Data Analyst,88878,USD,MI,FT,Japan,L,Japan,0,"Deep Learning, Hadoop, NLP",Master,4,Real Estate,25/07/2024,11/09/2024,1996,5.6,DeepTech Ventures
AI00460,ML Ops Engineer,101624,EUR,SE,FL,Germany,S,Germany,0,"Azure, Python, NLP, Git, TensorFlow",Master,6,Consulting,12/04/2025,28/04/2025,2275,7.3,Predictive Systems
AI00461,Head of AI,84728,USD,MI,FT,Singapore,S,South Korea,100,"Python, TensorFlow, Scala",Master,3,Healthcare,06/01/2025,19/02/2025,1538,8.3,Smart Analytics
AI00462,Research Scientist,97260,USD,EX,FT,Austria,M,Austria,100,"Azure, Scala, Statistics",Associate,17,Manufacturing,11/01/2024,01/02/2024,1796,5.5,Algorithmic Solutions
AI00463,Machine Learning Researcher,69936,USD,MI,FL,Singapore,S,Singapore,0,"Kubernetes, AWS, Deep Learning, R, Spark",Bachelor,4,Energy,31/01/2025,25/03/2025,1902,8.3,Future Systems
AI00464,Data Engineer,75400,USD,MI,PT,South Korea,L,South Korea,0,"Computer Vision, MLOps, Docker, Azure",Associate,3,Transportation,31/03/2025,18/05/2025,1485,7.1,Machine Intelligence Group
AI00465,ML Ops Engineer,107195,USD,EN,FL,Denmark,L,Australia,0,"AWS, PyTorch, Tableau, Computer Vision",PhD,0,Retail,05/07/2024,17/08/2024,1292,7.8,TechCorp Inc
AI00466,Data Scientist,75537,USD,SE,FT,South Korea,M,South Korea,100,"Hadoop, Mathematics, Scala, PyTorch",Bachelor,8,Real Estate,28/02/2024,23/04/2024,1794,7.3,Quantum Computing Inc
AI00467,AI Research Scientist,109409,USD,MI,FL,Norway,L,Singapore,50,"Statistics, Scala, Spark, Java, Azure",Associate,2,Education,07/11/2024,10/01/2025,2473,8.3,DeepTech Ventures
AI00468,AI Consultant,49641,USD,EN,CT,India,L,India,100,"Java, Deep Learning, SQL, MLOps",Master,0,Media,19/09/2024,26/11/2024,1450,9.5,Autonomous Tech
AI00469,Machine Learning Researcher,60830,USD,EN,FL,Denmark,S,Denmark,0,"Linux, Git, Java, Python, PyTorch",Bachelor,0,Manufacturing,09/09/2024,21/10/2024,1544,7.9,DataVision Ltd
AI00470,Machine Learning Engineer,48516,USD,EN,FL,South Korea,L,South Korea,100,"SQL, AWS, Data Visualization, NLP, Java",PhD,1,Automotive,19/03/2025,08/05/2025,1474,5.7,DeepTech Ventures
AI00471,Computer Vision Engineer,98740,USD,SE,FL,Sweden,S,Sweden,0,"GCP, Spark, TensorFlow, Kubernetes",Associate,9,Automotive,17/09/2024,28/10/2024,2181,5.8,Advanced Robotics
AI00472,Data Scientist,109279,USD,EX,CT,China,M,China,50,"AWS, SQL, Git",Associate,12,Healthcare,14/12/2024,08/01/2025,2054,9.1,Digital Transformation LLC
AI00473,Deep Learning Engineer,103692,USD,MI,CT,Norway,M,Norway,0,"AWS, Deep Learning, SQL",Master,2,Energy,09/05/2024,29/06/2024,1716,5.8,Predictive Systems
AI00474,Machine Learning Researcher,110492,USD,MI,PT,Singapore,L,Singapore,0,"Azure, R, Tableau, Java",PhD,3,Gaming,22/04/2024,06/05/2024,2216,7.7,Algorithmic Solutions
AI00475,Data Scientist,226973,EUR,EX,FL,Germany,L,Australia,100,"PyTorch, SQL, Python, R",Master,10,Telecommunications,24/11/2024,24/01/2025,702,7.3,DeepTech Ventures
AI00476,Autonomous Systems Engineer,171987,USD,SE,FL,United States,M,United States,100,"GCP, SQL, Kubernetes, R, PyTorch",Associate,6,Education,17/04/2025,24/05/2025,2063,5.4,Future Systems
AI00477,AI Consultant,173054,USD,SE,CT,Sweden,L,Sweden,100,"Git, GCP, MLOps, Deep Learning, Statistics",PhD,6,Finance,04/07/2024,31/07/2024,1353,7.1,Algorithmic Solutions
AI00478,Autonomous Systems Engineer,73669,USD,MI,CT,Ireland,L,Ireland,0,"SQL, Hadoop, PyTorch, Tableau, Statistics",Master,2,Finance,08/10/2024,17/12/2024,1945,7.4,Predictive Systems
AI00479,AI Architect,98984,USD,MI,FT,Denmark,M,United Kingdom,100,"Git, Python, PyTorch",Bachelor,2,Gaming,12/09/2024,22/11/2024,1443,9.2,Digital Transformation LLC
AI00480,Data Scientist,101933,GBP,MI,PT,United Kingdom,L,United Kingdom,0,"PyTorch, AWS, Java, Tableau",Associate,2,Education,30/03/2024,04/06/2024,647,10,Algorithmic Solutions
AI00481,AI Product Manager,107603,USD,SE,PT,Finland,M,Finland,0,"PyTorch, NLP, Tableau, Computer Vision",Associate,6,Technology,14/04/2025,28/04/2025,2098,8.5,Future Systems
AI00482,Robotics Engineer,116150,USD,SE,FT,Canada,S,Canada,0,"PyTorch, Kubernetes, Computer Vision",Bachelor,7,Government,04/01/2025,20/01/2025,1273,8,Future Systems
AI00483,AI Product Manager,170702,USD,EX,FT,United States,S,United States,100,"Computer Vision, SQL, NLP, Hadoop, TensorFlow",Bachelor,13,Retail,07/05/2024,12/06/2024,1980,6.2,DeepTech Ventures
AI00484,Data Scientist,149281,USD,EX,FT,Japan,S,Japan,50,"Spark, TensorFlow, Java, NLP, Deep Learning",PhD,14,Government,08/06/2024,12/07/2024,814,9.7,Neural Networks Co
AI00485,Data Scientist,43707,USD,EN,PT,Japan,L,Japan,0,"Python, Git, TensorFlow, Java",Master,1,Manufacturing,14/01/2024,19/02/2024,1582,7,Cognitive Computing
AI00486,AI Software Engineer,85131,GBP,MI,FT,United Kingdom,M,Germany,50,"R, SQL, Spark",Associate,4,Healthcare,14/01/2024,20/02/2024,1593,9.9,Quantum Computing Inc
AI00487,AI Specialist,85625,USD,SE,PT,China,S,Japan,100,"Kubernetes, PyTorch, Git",Associate,9,Telecommunications,20/03/2025,22/04/2025,1506,8,Smart Analytics
AI00488,Computer Vision Engineer,127955,EUR,SE,PT,Germany,S,Germany,100,"Kubernetes, Git, Azure, GCP",Bachelor,6,Automotive,12/08/2024,21/10/2024,716,6.6,Autonomous Tech
AI00489,NLP Engineer,53707,USD,EN,PT,China,M,China,50,"Scala, Python, SQL, GCP",Master,0,Healthcare,29/02/2024,20/04/2024,1589,7.6,Algorithmic Solutions
AI00490,Deep Learning Engineer,152266,USD,EX,CT,Israel,M,Israel,50,"Java, Kubernetes, Docker",Associate,12,Energy,02/05/2024,26/05/2024,1722,6.5,Autonomous Tech
AI00491,Principal Data Scientist,104315,GBP,MI,CT,United Kingdom,M,France,50,"Kubernetes, NLP, Python",PhD,3,Technology,27/02/2025,05/04/2025,1512,6.5,Advanced Robotics
AI00492,AI Product Manager,49234,USD,MI,FL,Finland,S,Finland,0,"Python, TensorFlow, Azure, PyTorch, Deep Learning",Master,2,Finance,03/01/2024,04/02/2024,898,9.3,Algorithmic Solutions
AI00493,Principal Data Scientist,104397,USD,SE,FT,Australia,S,Australia,50,"Mathematics, NLP, Deep Learning, Python",PhD,8,Government,27/06/2024,22/08/2024,1903,5.7,Digital Transformation LLC
AI00494,Data Analyst,117198,EUR,SE,FL,France,M,France,50,"R, Data Visualization, Git, GCP",Bachelor,8,Gaming,07/04/2025,27/05/2025,966,5.9,Digital Transformation LLC
AI00495,Machine Learning Engineer,63395,USD,EN,PT,Norway,S,France,0,"AWS, Spark, Data Visualization, Linux",Associate,0,Transportation,06/01/2025,17/02/2025,980,7.3,Machine Intelligence Group
AI00496,AI Specialist,77545,EUR,EN,FL,Netherlands,M,Netherlands,50,"Scala, R, SQL, NLP, Java",Master,0,Retail,04/04/2025,07/06/2025,1632,7.4,DataVision Ltd
AI00497,AI Software Engineer,161796,USD,SE,FL,Australia,L,Australia,100,"Spark, PyTorch, TensorFlow, Scala",Associate,9,Finance,22/11/2024,08/01/2025,1838,7,Advanced Robotics
AI00498,Data Analyst,217701,USD,EX,PT,Denmark,S,Denmark,0,"PyTorch, GCP, Data Visualization, Deep Learning, Azure",Bachelor,10,Healthcare,01/03/2024,08/05/2024,1366,7.1,Cloud AI Solutions
AI00499,Deep Learning Engineer,128702,USD,SE,PT,Sweden,S,Canada,100,"Deep Learning, Data Visualization, MLOps, Linux",PhD,8,Healthcare,29/04/2025,13/05/2025,1818,9.7,Neural Networks Co
AI00500,Machine Learning Engineer,63866,USD,EN,FT,Sweden,L,Sweden,100,"Python, GCP, Data Visualization",Bachelor,0,Media,28/02/2025,12/04/2025,1833,8.6,Smart Analytics
AI00501,Data Scientist,171813,USD,SE,PT,Denmark,S,Sweden,0,"PyTorch, Tableau, GCP",Master,8,Energy,15/04/2025,06/05/2025,787,7.3,Future Systems
AI00502,Research Scientist,138694,USD,EX,CT,China,S,China,100,"Python, Data Visualization, TensorFlow, GCP",Bachelor,19,Education,14/08/2024,18/09/2024,1685,9.3,Predictive Systems
AI00503,Autonomous Systems Engineer,130454,USD,MI,FT,Singapore,L,Canada,100,"GCP, Kubernetes, MLOps, Data Visualization",Master,2,Education,26/05/2024,07/08/2024,1561,7.9,TechCorp Inc
AI00504,Head of AI,145190,USD,SE,FT,Canada,L,Canada,0,"Git, PyTorch, Spark, NLP, Computer Vision",PhD,5,Technology,08/01/2025,11/03/2025,1109,5.5,Smart Analytics
AI00505,ML Ops Engineer,47965,USD,MI,PT,Japan,S,Japan,50,"Python, Git, Computer Vision, TensorFlow",Master,4,Finance,29/12/2024,18/02/2025,522,7.8,DeepTech Ventures
AI00506,Data Scientist,61289,EUR,EN,FT,Germany,L,Germany,100,"Python, PyTorch, R",Bachelor,0,Finance,17/10/2024,14/11/2024,583,5.7,Cognitive Computing
AI00507,Computer Vision Engineer,73637,USD,SE,PT,Israel,M,South Korea,50,"Deep Learning, Docker, Java",Bachelor,9,Transportation,01/02/2025,24/03/2025,1231,6.8,Quantum Computing Inc
AI00508,AI Architect,64826,EUR,EN,CT,France,M,France,0,"GCP, Scala, Java, SQL, Deep Learning",PhD,0,Consulting,10/08/2024,23/09/2024,1862,5.6,Advanced Robotics
AI00509,NLP Engineer,146600,USD,EX,FT,Japan,L,Japan,0,"Python, Data Visualization, Kubernetes, TensorFlow, Computer Vision",Bachelor,18,Media,26/07/2024,15/09/2024,1850,8.4,Machine Intelligence Group
AI00510,AI Software Engineer,172271,USD,SE,FT,Denmark,S,Germany,50,"Git, R, Scala, Kubernetes",PhD,9,Consulting,20/08/2024,18/10/2024,1002,8.5,Neural Networks Co
AI00511,AI Specialist,156725,USD,EX,CT,South Korea,L,Sweden,0,"AWS, Kubernetes, NLP",Associate,19,Media,13/07/2024,02/09/2024,1293,5,Advanced Robotics
AI00512,Robotics Engineer,94680,USD,EN,FT,Denmark,L,Denmark,0,"Hadoop, Git, PyTorch, Azure, TensorFlow",PhD,1,Transportation,18/03/2025,07/05/2025,1312,6.2,Future Systems
AI00513,Data Analyst,92035,USD,SE,CT,Israel,M,Netherlands,100,"AWS, Linux, TensorFlow, Git",PhD,6,Energy,12/02/2025,04/03/2025,2173,9.5,Algorithmic Solutions
AI00514,Data Engineer,77042,USD,SE,FL,China,S,China,0,"Data Visualization, MLOps, Python, TensorFlow",Bachelor,6,Education,16/06/2024,15/08/2024,1425,7.5,Machine Intelligence Group
AI00515,Machine Learning Engineer,272652,USD,EX,FL,Denmark,S,Denmark,0,"Kubernetes, Java, NLP, Tableau, Hadoop",PhD,19,Automotive,13/01/2025,26/02/2025,610,7.2,Autonomous Tech
AI00516,AI Product Manager,117510,EUR,MI,FT,France,L,France,0,"Data Visualization, PyTorch, Tableau",Associate,2,Media,14/08/2024,19/09/2024,2075,7.6,Future Systems
AI00517,NLP Engineer,80985,EUR,EN,FT,Netherlands,M,Netherlands,0,"Deep Learning, Git, Data Visualization",Bachelor,0,Manufacturing,16/10/2024,02/12/2024,1635,5.9,DataVision Ltd
AI00518,AI Architect,61352,USD,MI,CT,Japan,M,Japan,100,"Git, Python, NLP, Linux",Master,3,Technology,25/04/2025,24/06/2025,1942,6.3,TechCorp Inc
AI00519,AI Research Scientist,77636,USD,SE,CT,Ireland,S,Ireland,100,"SQL, Linux, Docker, Tableau",PhD,5,Transportation,08/02/2024,14/04/2024,1159,8.9,Predictive Systems
AI00520,Research Scientist,214326,USD,SE,PT,Denmark,L,Sweden,50,"Spark, Statistics, SQL, Python",Associate,6,Healthcare,17/01/2024,22/03/2024,1904,6.4,DeepTech Ventures
AI00521,Data Scientist,71473,USD,MI,CT,Austria,M,Austria,100,"Kubernetes, Java, Mathematics, TensorFlow, R",Bachelor,4,Education,08/04/2024,03/06/2024,796,8,Neural Networks Co
AI00522,Head of AI,48920,USD,MI,CT,Japan,S,Japan,100,"PyTorch, Docker, AWS, Linux, Java",Associate,2,Consulting,25/04/2024,29/05/2024,2086,9.5,Machine Intelligence Group
AI00523,Data Engineer,63273,USD,MI,FL,South Korea,S,France,50,"Mathematics, SQL, MLOps",Master,4,Finance,23/08/2024,30/09/2024,992,9.4,Digital Transformation LLC
AI00524,AI Product Manager,134087,USD,EX,FT,Australia,S,Australia,0,"Python, Scala, TensorFlow, Spark, GCP",PhD,12,Consulting,01/07/2024,24/07/2024,968,5.9,Neural Networks Co
AI00525,Deep Learning Engineer,142446,USD,SE,FL,Norway,M,Norway,50,"Git, Python, Kubernetes",PhD,9,Real Estate,14/11/2024,29/12/2024,1666,9.6,Advanced Robotics
AI00526,AI Specialist,159755,GBP,SE,FT,United Kingdom,L,Singapore,50,"MLOps, PyTorch, Git",PhD,9,Gaming,30/07/2024,28/09/2024,1272,8.7,AI Innovations
AI00527,Computer Vision Engineer,188034,EUR,EX,FT,Germany,L,Germany,100,"Java, Spark, NLP, Hadoop, Python",Master,13,Telecommunications,21/10/2024,26/11/2024,1330,6.9,Machine Intelligence Group
AI00528,Data Scientist,125153,EUR,SE,FT,Netherlands,S,South Korea,50,"R, Python, Data Visualization, TensorFlow",Master,9,Manufacturing,08/03/2024,25/03/2024,926,8.9,TechCorp Inc
AI00529,Machine Learning Engineer,146076,USD,EX,PT,South Korea,M,South Korea,50,"Hadoop, Python, Computer Vision",Master,11,Government,18/01/2024,22/02/2024,1893,5.1,Autonomous Tech
AI00530,Principal Data Scientist,140113,USD,SE,CT,Australia,M,South Korea,50,"PyTorch, Kubernetes, R",Master,5,Telecommunications,04/05/2024,15/07/2024,1430,9.1,Algorithmic Solutions
AI00531,AI Software Engineer,73269,GBP,EN,FT,United Kingdom,S,United Kingdom,50,"Kubernetes, Data Visualization, GCP, MLOps, PyTorch",Associate,0,Automotive,04/12/2024,15/01/2025,986,5.2,Advanced Robotics
AI00532,AI Software Engineer,103806,USD,MI,CT,United States,L,United States,100,"NLP, Tableau, Azure, R",Associate,3,Finance,02/09/2024,01/10/2024,1905,8.3,Digital Transformation LLC
AI00533,Principal Data Scientist,103370,USD,SE,FT,Singapore,S,Singapore,0,"Hadoop, Python, Git",Bachelor,7,Energy,05/12/2024,31/01/2025,2149,8.9,Autonomous Tech
